#from,to


2893466710,329184408

2893466710,26493482

2893466710,153896446

2893466710,292819455

4147137625,3591179713

4147137625,3254815362

4147137625,3447919043

4147137625,633287684

4147137625,27102150

4147137625,2463677318

4147137625,2906409000

4147137625,1024244078

4147137625,1386338574

4147137625,17490510

4147137625,4274486352

4147137625,2433572658

4147137625,3028950004

4147137625,180319477

4147137625,1953648950

4147137625,3379196824

4147137625,281956985

4147137625,1010810106

4147137625,2467520784

4147137625,122319646

4147137625,622117429

188263516,2976191537

188263516,191587738

188263516,1632665131

188263516,153320217

1713417312,15585285

1713417312,736472070

1713417312,4443916294

1713417312,22149133

1713417312,3962265616

1713417312,861293587

1713417312,2837967381

1713417312,946507549

1713417312,1481924634

1713417312,435271195

1713417312,4430089757

1713417312,13076512

1713417312,416743464

1713417312,3345342556

1713417312,1931960364

1713417312,622384685

1713417312,499993648

1713417312,2797602696

1713417312,714966067

1713417312,13291572

1713417312,2408228409

1713417312,119802433

1713417312,316404290

1713417312,4054023094

1713417312,213339721

1713417312,629055051

1713417312,296615500

1713417312,25245773

1713417312,622974542

1713417312,113022733

1713417312,114646096

1713417312,200080977

1713417312,3149379939

1713417312,384319060

1713417312,243877974

1713417312,3241283676

1713417312,717944414

1713417312,14083628

1713417312,6696032

1713417312,111418467

1713417312,486970980

1713417312,116531304

1713417312,430935661

1713417312,2352903282

1713417312,2158171155

1713417312,49271414

1713417312,281956985

1713417312,132121210

1713417312,1949391637

1713417312,3243551873

1713417312,3254815362

1713417312,285229333

1713417312,106186373

1713417312,212024966

1713417312,534563976

1713417312,1706946697

1713417312,2443192459

1713417312,2858773132

1713417312,42991757

1713417312,408520849

1713417312,2207344274

1713417312,441462419

1713417312,56349332

1713417312,2730750902

1713417312,2362717849

1713417312,59784346

1713417312,477271714

1713417312,150719140

1713417312,116830375

1713417312,1430636714

1713417312,102327983

1713417312,122319646

1713417312,45364918

1713417312,192201403

1713417312,361111228

1713417312,17285310

1713417312,491551423

1713417312,1323115201

1713417312,18654916

1713417312,422966469

1713417312,511740616

1713417312,2437792460

1713417312,14387914

1713417312,60959947

1713417312,54240972

1713417312,3727769303

1713417312,2859083482

1713417312,145062108

1713417312,75616478

1713417312,44442335

1713417312,463257833

1713417312,3018841323

1713417312,2825705712

1713417312,2580229873

1713417312,49654515

1713417312,2964574965

1713417312,35203319

1713417312,1010810106

1713417312,552851327

1713417312,159006461

1713417312,987391748

1713417312,317005063

1713417312,1496841

1713417312,15357143

1713417312,2294441228

1713417312,224765197

1713417312,1386338574

1713417312,89802513

1713417312,2479516946

1713417312,149209877

1713417312,17352473

1713417312,133193500

1713417312,56760605

1713417312,7574302

1713417312,3240893573

1713417312,76444963

1713417312,3065996068

1713417312,21804678

1713417312,359572266

1713417312,2755291435

1713417312,3064869676

1713417312,1976317832

1713417312,2433572658

1713417312,22824243

1713417312,31137589

1713417312,292511030

1713417312,2807600952

1713417312,211239988

1713417312,2900173115

1713417312,60049728

1713417312,47702338

1713417312,2828992835

1713417312,861765444

1713417312,1329922886

1713417312,3044923210

1713417312,299558731

1713417312,171996495

1713417312,158522193

1713417312,1449933086

1713417312,97289556

1713417312,40290133

1713417312,283080534

1713417312,45132254

1713417312,15612251

1713417312,1544327005

1713417312,15221598

1713417312,73891680

1713417312,3067313507

1713417312,90272103

1713417312,25722218

1713417312,3339389805

1713417312,1024244078

1713417312,66094483

1713417312,2165203542

1713417312,1635828884

1713417312,373995388

1713417312,14562685

1713417312,401048959

1713417312,69574976

1713417312,3320692610

1713417312,3279645572

1713417312,79201672

1713417312,569923981

1713417312,28918980

1713417312,72708499

1713417312,1055638933

1713417312,48794006

1713417312,1037513028

1713417312,467382938

1713417312,119987616

1713417312,2734466983

1713417312,3320582573

1713417312,317005231

1713417312,555031989

1713417312,19302326

1713417312,429135945

1713417312,1904561652

1713417312,184674238

1713417312,4417338814

1713417312,2388048264

1713417312,25702344

1713417312,2933572042

1713417312,2153053644

1713417312,456980432

1713417312,3094540755

1713417312,103044858

1713417312,173787102

1713417312,98189793

1713417312,91608548

1713417312,139736999

1713417312,3393947631

1713417312,437706739

1713417312,79975924

1713417312,407274487

1713417312,262343673

1713417312,292819455

399289442,4142870296

399289442,14327878

3410431163,534563976

3410431163,946507549

3410431163,1949391637

1372023908,1949391637

161786981,88944856

161786981,228332932

161786981,2389700022

235237905,894057794

235237905,145062108

235237905,555031989

19360873,20523706

194186353,582199192

194186353,198483889

194186353,299558731

194186353,633287684

2860289139,14083628

2860289139,633287684

2860289139,15585285

2860289139,2970258455

2860289139,41187353

2860289139,2413022749

2860289139,3064439045

2860289139,13076512

2860289139,82656296

2860289139,1931960364

2860289139,1693482542

2860289139,138526255

2860289139,119802433

2860289139,2367320131

2860289139,1705567818

2860289139,96220751

2860289139,243877974

2860289139,499014749

2860289139,717944414

2860289139,40847455

2860289139,6696032

2860289139,486970980

2860289139,328990309

2860289139,2181212285

2860289139,285229333

2860289139,9616512

2860289139,3254815362

2860289139,42991757

2860289139,2241428113

2860289139,56349332

2860289139,2362717849

2860289139,59784346

2860289139,2284237477

2860289139,23728821

2860289139,39327417

2860289139,2799626938

2860289139,1323115201

2860289139,422966469

2860289139,2474820182

2860289139,511740616

2860289139,14387914

2860289139,1473391309

2860289139,448885968

2860289139,579518165

2860289139,15357143

2860289139,60958946

2860289139,19438311

2860289139,295681476

2860289139,127777519

2860289139,2825705712

2860289139,416743464

2860289139,2655584503

2860289139,1010810106

2860289139,1670317824

2860289139,1435730690

2860289139,1675124996

2860289139,19623685

2860289139,630349063

2860289139,1496841

2860289139,224765197

2860289139,513128718

2860289139,2479516946

2860289139,1949391637

2860289139,4142870296

2860289139,17352473

2860289139,946507549

2860289139,3235339552

2860289139,283140385

2860289139,359572266

2860289139,2755291435

2860289139,2797602696

2860289139,2795481396

2860289139,47702338

2860289139,861765444

2860289139,1329922886

2860289139,299558731

2860289139,16816972

2860289139,44171091

2860289139,15612251

2860289139,15221598

2860289139,3149379939

2860289139,90272103

2860289139,3339389805

2860289139,1024244078

2860289139,197347189

2860289139,373995388

2860289139,14562685

2860289139,22908286

2860289139,2842117505

2860289139,1536562052

2860289139,79201672

2860289139,2364182923

2860289139,894057794

2860289139,72708499

2860289139,3265833876

2860289139,2800639381

2860289139,1963018135

2860289139,443557785

2860289139,256900512

2860289139,2964584867

2860289139,557388198

2860289139,2734466983

2860289139,3031192491

2860289139,317005231

2860289139,76567984

2860289139,555031989

2860289139,4054023094

2860289139,35728314

2860289139,1156428223

2860289139,4395337155

2860289139,3064266184

2860289139,17055162

2860289139,3094540755

2860289139,1225805780

2860289139,2214285223

2860289139,3393947631

2860289139,60692978

2860289139,437706739

2860289139,3291483124

2860289139,262343673

2860289139,618840573

2860289139,292819455

1970308484,1970336706

1970308484,1970951047

1970308484,1969141800

1970308484,1970441292

1970308484,1969196785

1970308484,1970670008

1970308484,1970703163

1970308484,1971131198

296332478,22149133

296332478,41187353

296332478,41272346

296332478,541894173

296332478,1590866462

296332478,13076512

296332478,3303546409

296332478,247364660

296332478,3138213432

296332478,2408228409

296332478,119802433

296332478,2367320131

296332478,23580740

296332478,213339721

296332478,1705567818

296332478,18472532

296332478,243877974

296332478,499014749

296332478,2480136290

296332478,1292060773

296332478,39276143

296332478,2506880117

296332478,322254752

296332478,3240893573

296332478,534563976

296332478,2443192459

296332478,3220201621

296332478,329184408

296332478,2960657049

296332478,14294182

296332478,116830375

296332478,137755818

296332478,14174897

296332478,122319646

296332478,45364918

296332478,1119798967

296332478,2979480251

296332478,1964598974

296332478,491551423

296332478,1323115201

296332478,1336886466

296332478,511740616

296332478,3307227342

296332478,448885968

296332478,20809953

296332478,463257833

296332478,2416199407

296332478,49654515

296332478,2964574965

296332478,2655584503

296332478,385356024

296332478,3064439045

296332478,1496841

296332478,1386338574

296332478,2657354012

296332478,7574302

296332478,283140385

296332478,1623111458

296332478,3065996068

296332478,359572266

296332478,2797602696

296332478,31137589

296332478,57553730

296332478,1329922886

296332478,270958410

296332478,299558731

296332478,1449933086

296332478,40290133

296332478,283080534

296332478,1544327005

296332478,15221598

296332478,122089828

296332478,22088050

296332478,66094483

296332478,2249121151

296332478,3320692610

296332478,2388048264

296332478,2435978130

296332478,2257471891

296332478,3379196824

296332478,3097157020

296332478,467703710

296332478,2607404960

296332478,2734466983

296332478,3320582573

296332478,1976317832

296332478,555031989

296332478,3044923210

296332478,1156428223

296332478,119987616

296332478,3098931650

296332478,126073286

296332478,25702344

296332478,2933572042

296332478,35203319

296332478,45132254

296332478,3056946657

296332478,60692978

296332478,1904561652

296332478,20161530

296332478,243346427

296332478,1430636714

17542265,705287821

17542265,408520849

17542265,321622806

17542265,1641795866

17542265,22278303

17542265,169769013

17542265,292511030

17542265,1452034232

17542265,104805053

17542265,29220160

17542265,415507521

17542265,2238730818

17542265,14980035

17542265,466791364

17542265,27102150

17542265,852858570

17542265,608473

17542265,74499421

17542265,74519008

17542265,2460662251

17542265,1323379315

17542265,1010810106

118402173,299558731

118402173,2797943921

118402173,2425575384

118402173,50636347

118402173,3187587100

118402173,25268536

1969384574,1969996464

1969384574,1970071056

1969384574,1969732118

1969384574,1969656750

1969384574,1969333718

219458687,534563976

219458687,22088050

219458687,16816972

219458687,1964598974

219458687,116830375

3382594692,328990309

3382594692,534563976

3382594692,3094540755

3382594692,555031989

3382594692,35203319

2732330118,19302326

4025025047,2882557621

4025025047,1964598974

3246853261,608473

2301725839,2568808680

2301725839,44171091

2301725839,2828992835

2301725839,1024244078

2301725839,1964598974

1977724051,1977307849

1977724051,1977931453

1977724051,1977034902

23768212,40608011

23768212,861765444

23768212,328990309

23768212,191174438

23768212,557388198

23768212,15706633

23768212,3018841323

23768212,414499693

23768212,1024244078

23768212,198483889

23768212,44171091

23768212,555031989

23768212,608473

23768212,633287684

23768212,17055162

23768212,292819455

23768212,3727927996

23768212,14562685

23768212,1949391637

2970567087,262343673

2970567087,2433572658

2970567087,2480020532

2970567087,292511030

2970567087,35203319

80569187,3591179713

80569187,212078785

80569187,66983336

80569187,59126679

80569187,80607489

80569187,835735213

80569187,114757902

80569187,80598575

80569187,80592785

80569187,110759605

80569187,82633817

80569187,88699351

80569187,92281176

80569187,1265715001

80569187,80591477

80569187,80608213

31272094,256900512

31272094,525005120

31272094,191174438

31272094,26493482

31272094,16816972

31272094,499993648

31272094,240991194

1720585375,4142870296

787737762,3717293953

787737762,338301059

787737762,1280855046

787737762,3297827720

787737762,14387914

787737762,705287821

787737762,20523706

787737762,69311511

787737762,1641795866

787737762,2964584867

787737762,557388198

787737762,46046503

787737762,523388200

787737762,26493482

787737762,2984231087

787737762,534563976

787737762,169769013

787737762,292511030

787737762,1452034232

787737762,1961113274

787737762,46444989

787737762,29220160

787737762,415507521

787737762,80318402

787737762,466791364

787737762,27102150

787737762,213339721

787737762,270958410

787737762,16816972

787737762,44171091

787737762,145062108

787737762,74499421

787737762,2515116383

787737762,74519008

787737762,2402548327

787737762,14333672

787737762,720308713

787737762,3246277742

787737762,1323379315

787737762,79975924

787737762,1115173238

787737762,1010810106

787737762,271111167

9718952,633287684

9718952,24415685

9718952,2797602696

9718952,3379015497

9718952,328990309

9718952,44171091

9718952,18986537

9718952,20222744

9718952,3366246233

9718952,2480063420

9718952,136039679

22695081,1480809193

22695081,555031989

139046058,1949391637

2935352496,2795481396

2935352496,116471139

2935352496,2294441228

2935352496,1949391637

2935352496,3844543582

1969502581,1969826371

1969502581,1970061667

1969502581,1969333718

1969502581,1969656750

33606835,1670317824

33606835,2839837569

33606835,633287684

33606835,534563976

33606835,19827010

33606835,20578073

33606835,20884891

33606835,22467617

33606835,2284237477

33606835,270958410

33606835,223882421

33606835,45364918

33606835,24230328

33606835,14387914

33606835,1606135614

33606835,555031989

33606835,3098931650

33606835,39762378

33606835,119366477

33606835,275137486

33606835,224765197

33606835,62475985

33606835,44171091

33606835,47956182

33606835,15357143

33606835,499014749

33606835,143192675

33606835,134856164

33606835,328990309

33606835,1244100456

33606835,2460662251

33606835,1137295724

33606835,29005683

33606835,35203319

33606835,191465337

33606835,491551423

33606835,1353898620

33606835,14562685

1590866462,894057794

1590866462,212024966

1590866462,25702344

1590866462,16816972

1590866462,317005231

1590866462,14174897

1590866462,2709250490

1590866462,331837341

299510970,488608511

299510970,4256730299

299510970,2492934811

299510970,307015529

299510970,1291226797

299510970,1949391637

299510970,385356024

299510970,90872635

299510970,385081631

4256730299,307015529

4256730299,90872635

1900285116,1977146882

1900285116,1977810043

1900285116,1976953477

1900285116,1900443103

93244606,609451332

93244606,2507417708

93244606,705287821

93244606,233648657

93244606,2274282930

93244606,531300787

93244606,1961113274

93244606,486807484

93244606,1964598974

436276420,246866759

436276420,612855722

436276420,49599828

436276420,3727769303

436276420,2480063420

436276420,2413022749

1688358086,15585285

1688358086,15150700

1688358086,3065996068

1688358086,3064439045

1688358086,18920390

1688358086,2214285223

1688358086,534563976

1688358086,20748873

1688358086,1181015306

1688358086,2460662251

1688358086,16816972

1688358086,112717095

1688358086,1386338574

1688358086,317005231

1688358086,14174897

1688358086,4854761

1688358086,555031989

1688358086,15357143

1688358086,15612251

1688358086,145062108

1688358086,3220201621

1061203158,2835298893

89009369,36959871

89009369,76572162

89009369,422966469

89009369,139736999

89009369,1435730690

89009369,133861573

89009369,1600677781

89009369,4142870296

89009369,443557785

89009369,1628349403

89009369,499014749

89009369,1601654462

89009369,96736549

3395767516,2828992835

3395767516,486970980

3395767516,297413670

3395767516,89802513

3395767516,437706739

3395767516,47956182

3395767516,35203319

3395767516,240991194

324955361,1270063232

324955361,525005120

324955361,3320692610

324955361,21021188

324955361,15585285

324955361,2482334982

324955361,76572162

324955361,1949391637

324955361,126350999

324955361,20222744

324955361,36959871

324955361,283140385

324955361,477271714

324955361,116830375

324955361,1269972008

324955361,1430636714

324955361,1632665131

324955361,1270312236

324955361,3305717677

324955361,20748873

324955361,15113529

324955361,1269440827

324955361,104805053

324955361,1964598974

324955361,443984831

324955361,4063809856

324955361,2828992835

324955361,1037513028

324955361,511740616

324955361,2912612297

324955361,3094540755

324955361,1225805780

324955361,3294745179

324955361,499014749

324955361,103429473

324955361,1147836776

324955361,1480809193

324955361,2829579242

324955361,15150700

324955361,309007739

324955361,552851327

96767203,299558731

96767203,633287684

96767203,328990309

96767203,191174438

96767203,19615847

96767203,2797602696

96767203,3303546409

96767203,3018841323

96767203,622384685

96767203,224765197

96767203,35203319

96767203,17498291

96767203,555031989

96767203,292511030

96767203,2297053591

96767203,228918333

96767203,2413022749

96767203,1964598974

96767203,1949391637

1610222820,16485618

1610222820,622117429

408063209,3259823618

408063209,633287684

408063209,2858773132

408063209,3865777936

408063209,1949391637

408063209,1948680224

408063209,554378917

408063209,191174438

408063209,18986537

408063209,198483889

408063209,437706739

408063209,555031989

408063209,2709250490

408063209,861765444

408063209,213339721

408063209,16816972

408063209,4439245393

408063209,3094540755

408063209,145062108

408063209,499014749

408063209,3236159710

408063209,328990309

408063209,90272103

408063209,3249694316

408063209,1024244078

408063209,3428756051

9616512,920051202

9616512,633287684

9616512,15585285

9616512,12935692

9616512,60844051

9616512,2970258455

9616512,65359897

9616512,2413022749

9616512,28626988

9616512,138526255

9616512,1585

9616512,29005683

9616512,543928898

9616512,1705567818

9616512,6603342

9616512,224765197

9616512,243877974

9616512,499014749

9616512,486970980

9616512,3069634662

9616512,2860289139

9616512,375854213

9616512,534563976

9616512,705287821

9616512,229858959

9616512,2241428113

9616512,422966469

9616512,54317231

9616512,18004144

9616512,1314787699

9616512,109009589

9616512,1964598974

9616512,133861573

9616512,511740616

9616512,14387914

9616512,3307227342

9616512,579518165

9616512,15357143

9616512,60958946

9616512,2825705712

9616512,35203319

9616512,1435730690

9616512,19623685

9616512,630349063

9616512,113022733

9616512,1949391637

9616512,946507549

9616512,191174438

9616512,79201672

9616512,22824243

9616512,2795481396

9616512,31137589

9616512,292511030

9616512,15113529

9616512,47702338

9616512,3033829189

9616512,1438943570

9616512,44171091

9616512,50106200

9616512,15612251

9616512,40082786

9616512,2982264166

9616512,1024244078

9616512,499107187

9616512,2423931254

9616512,14562685

9616512,294020478

9616512,2249121151

9616512,2797602696

9616512,97716631

9616512,582199192

9616512,74426272

9616512,166505377

9616512,2964584867

9616512,557388198

9616512,3139717543

9616512,317005231

9616512,198483889

9616512,555031989

9616512,17055162

9616512,256900512

9616512,126073286

9616512,3094540755

9616512,2472191965

9616512,23446496

9616512,2460662251

9616512,153896446

9616512,262343673

9616512,14124542

9616512,292819455

16485618,228486512

16485618,16816972

16485618,145062108

16485618,1949391637

1977699577,1976348904

1977699577,1977125142

1977699577,1977931453

1977699577,1977034902

112422138,443557785

112422138,191174438

2712979327,525005120

2712979327,16816972

2712979327,3094540755

2712979327,29005683

2712979327,1024244078

2712979327,262343673

2712979327,499014749

2696735996,3320692610

2696735996,587560451

2696735996,317005063

2696735996,79201672

2696735996,53113103

2696735996,342825283

2696735996,1949391637

2696735996,283140385

2696735996,191174438

2696735996,26493482

2696735996,299708084

2696735996,25268536

2696735996,222206900

2696735996,289195706

2696735996,1964598974

2696735996,3467705667

2696735996,44171091

2696735996,499014749

2696735996,60692978

2696735996,3121415891

2696735996,191465337

2696735996,946086266

2696735996,14562685

136039679,3816665602

136039679,633287684

136039679,15706633

136039679,3368309259

136039679,22149133

136039679,65359897

136039679,2906409000

136039679,14083628

136039679,2369126468

136039679,17490510

136039679,2979781133

136039679,2680553557

136039679,486970980

136039679,2355088476

136039679,40847455

136039679,2723221604

136039679,328990309

136039679,554118761

136039679,889285226

136039679,2181212285

136039679,3363866238

136039679,3353484935

136039679,1352841367

136039679,31272094

136039679,150719140

136039679,2284237477

136039679,371902119

136039679,9718952

136039679,18004144

136039679,28918980

136039679,20292293

136039679,18992844

136039679,14387914

136039679,12861132

136039679,1054892244

136039679,3386333403

136039679,281701598

136039679,2568808680

136039679,3044732656

136039679,2964574965

136039679,35203319

136039679,121533179

136039679,1435730690

136039679,19623685

136039679,630349063

136039679,2303420170

136039679,1386338574

136039679,2979527959

136039679,256487198

136039679,3017929605

136039679,586887461

136039679,2755291435

136039679,22824243

136039679,2795481396

136039679,75616478

136039679,15113529

136039679,47702338

136039679,3044923210

136039679,299558731

136039679,44171091

136039679,1606808928

136039679,40082786

136039679,2581101416

136039679,1024244078

136039679,163838833

136039679,1314787699

136039679,191465337

136039679,294020478

136039679,240306053

136039679,2797602696

136039679,352254365

136039679,256900512

136039679,2515510693

136039679,3532201

136039679,3031192491

136039679,3320582573

136039679,76567984

136039679,14435252

136039679,555031989

136039679,2300497376

136039679,3742434794

136039679,407274487

136039679,262343673

136039679,618840573

136039679,55618046

136039679,292819455

2482334982,1323115201

2482334982,3320692610

2482334982,191174438

2482334982,228743905

2482334982,26493482

2482334982,324955361

2482334982,16816972

2482334982,112717095

2482334982,471305471

2482334982,1438943570

2482334982,1606135614

2482334982,574534778

2482334982,408187675

2482334982,420025162

2482334982,1964598974

2482334982,66064895

3717293953,79975924

3717293953,920051202

3717293953,2153053644

3717293953,317005063

942492936,55618046

30231825,3169916217

30231825,186144914

30231825,946507549

30231825,1262177150

2479516946,633287684

2479516946,15585285

2479516946,3368309259

2479516946,3962265616

2479516946,25868312

2479516946,2413022749

2479516946,3241729577

2479516946,1713417312

2479516946,2367320131

2479516946,1705567818

2479516946,224765197

2479516946,4274486352

2479516946,1386338574

2479516946,3175513689

2479516946,3294745179

2479516946,499014749

2479516946,6696032

2479516946,2723221604

2479516946,2860289139

2479516946,804439676

2479516946,3254815362

2479516946,106186373

2479516946,534563976

2479516946,2858773132

2479516946,477271714

2479516946,137755818

2479516946,2343558836

2479516946,23728821

2479516946,1452034232

2479516946,1964598974

2479516946,422966469

2479516946,511740616

2479516946,14387914

2479516946,53337291

2479516946,3307227342

2479516946,3374999771

2479516946,4243733224

2479516946,1480809193

2479516946,2494215919

2479516946,49530613

2479516946,35203319

2479516946,1010810106

2479516946,262413057

2479516946,1435730690

2479516946,3064439045

2479516946,1496841

2479516946,4210180877

2479516946,513128718

2479516946,1834576148

2479516946,1949391637

2479516946,4142870296

2479516946,946507549

2479516946,3235339552

2479516946,359572266

2479516946,2797602696

2479516946,31137589

2479516946,1286060346

2479516946,1606135614

2479516946,861765444

2479516946,1449566534

2479516946,299558731

2479516946,16816972

2479516946,158522193

2479516946,15612251

2479516946,4135192935

2479516946,1147836776

2479516946,66094483

2479516946,3339389805

2479516946,1024244078

2479516946,29005683

2479516946,463257833

2479516946,14562685

2479516946,3290023294

2479516946,2249121151

2479516946,1976317832

2479516946,243511692

2479516946,112464786

2479516946,2257471891

2479516946,3379196824

2479516946,127777519

2479516946,256900512

2479516946,2734466983

2479516946,3320582573

2479516946,317005231

2479516946,76567984

2479516946,198483889

2479516946,555031989

2479516946,4054023094

2479516946,17055162

2479516946,361540427

2479516946,2398090694

2479516946,3235404753

2479516946,3094540755

2479516946,2886415098

2479516946,3056946657

2479516946,3393947631

2479516946,3870288375

2479516946,262343673

2479516946,195764221

2479516946,2477181438

493923603,1336886466

493923603,2936292323

493923603,133861573

493923603,707985387

493923603,40224333

493923603,17490510

493923603,2314267663

493923603,228486512

493923603,222426228

493923603,281540151

493923603,17937980

2196426007,633287684

2196426007,212024966

2196426007,113022733

2196426007,378643729

2196426007,133193500

2196426007,166505377

2196426007,191174438

2196426007,433901612

2196426007,3320582573

2196426007,54317231

2196426007,2343558836

2196426007,555031989

2196426007,2709250490

2196426007,608293441

2196426007,2238730818

2196426007,2153053644

2196426007,3094540755

2196426007,283080534

2196426007,145062108

2196426007,717944414

2196426007,822291044

2196426007,3018841323

2196426007,3428756051

2196426007,243346427

614624536,3243551873

614624536,1435730690

614624536,15585285

614624536,633842241

614624536,534563976

614624536,1496841

614624536,3320692610

614624536,408520849

614624536,1949391637

614624536,2362717849

614624536,41187353

614624536,283140385

614624536,477271714

614624536,198483889

614624536,26493482

614624536,14174897

614624536,16981170

614624536,361111228

614624536,1964598974

614624536,491551423

614624536,525005120

614624536,1323115201

614624536,894057794

614624536,1705567818

614624536,16816972

614624536,377295320

614624536,240991194

614624536,38682339

614624536,70673897

614624536,2734466983

614624536,1024244078

614624536,2181212285

614624536,2482549621

614624536,1010810106

614624536,230967933

614624536,292232574

240306053,1329922886

240306053,237401623

240306053,1705567818

240306053,60959947

240306053,16816972

240306053,141694261

240306053,97716631

240306053,19251226

240306053,2285509723

240306053,14562685

240306053,1964598974

240306053,214568255

2794269986,256900512

2794269986,2828992835

2794269986,3135122375

2794269986,2153053644

2794269986,49931437

2794269986,1024244078

2794269986,198483889

2794269986,2413022749

4267257123,2570184927

112717095,2916117506

112717095,15585285

112717095,892149080

112717095,134230547

112717095,22631958

112717095,380786715

112717095,14812700

112717095,2413022749

112717095,14921758

112717095,2285509723

112717095,1002477324

112717095,18986537

112717095,49011247

112717095,3030025779

112717095,247364660

112717095,31126584

112717095,2546810941

112717095,119802433

112717095,213339721

112717095,1705567818

112717095,68668492

112717095,50001997

112717095,113022733

112717095,20235453

112717095,3294745179

112717095,104005212

112717095,499014749

112717095,717944414

112717095,1292060773

112717095,15150700

112717095,39276143

112717095,2330573426

112717095,2158171155

112717095,3285563508

112717095,265073782

112717095,574534778

112717095,804439676

112717095,534563976

112717095,705287821

112717095,247468686

112717095,503303829

112717095,16615576

112717095,36436642

112717095,45364918

112717095,17879228

112717095,104805053

112717095,1964598974

112717095,1323115201

112717095,18654916

112717095,1688358086

112717095,511740616

112717095,14387914

112717095,54240972

112717095,229326039

112717095,145062108

112717095,867304158

112717095,228743905

112717095,60958946

112717095,191174438

112717095,463257833

112717095,2416199407

112717095,488349425

112717095,49654515

112717095,3290023294

112717095,35203319

112717095,1010810106

112717095,2734124796

112717095,583069949

112717095,1670317824

112717095,987391748

112717095,2482334982

112717095,1496841

112717095,2294441228

112717095,31931149

112717095,61195555

112717095,48014116

112717095,11230502

112717095,359572266

112717095,1976317832

112717095,2154693428

112717095,31137589

112717095,292511030

112717095,4063809856

112717095,894057794

112717095,2364182923

112717095,1037513028

112717095,194081605

112717095,1329922886

112717095,16816972

112717095,42991757

112717095,40290133

112717095,119074646

112717095,50106200

112717095,15612251

112717095,1024244078

112717095,22088050

112717095,499107187

112717095,373995388

112717095,14562685

112717095,22908286

112717095,401048959

112717095,3320692610

112717095,2797602696

112717095,2297053591

112717095,1008658832

112717095,3265833876

112717095,2489888150

112717095,97716631

112717095,582199192

112717095,2214285223

112717095,317005231

112717095,2274282930

112717095,292232574

112717095,19302326

112717095,20748873

112717095,969542076

112717095,39413322

112717095,3098931650

112717095,20167623

112717095,456980432

112717095,3094540755

112717095,1241825748

112717095,1604205546

112717095,32981486

112717095,368970737

112717095,176868850

112717095,437706739

112717095,262343673

1912278314,23446496

1912278314,1192615399

1912278314,1024244078

1912278314,2981403377

1912278314,186144914

1912278314,3094540755

1912278314,2480063420

1912278314,946507549

1270312236,1270063232

1270312236,3320692610

1270312236,13076512

1270312236,1323115201
